StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,Q7,Q8,Q8_DO,Q9,Q11,Q12,Q13,Q14_1,Q15_1,Q15_4,Q15_2,Q16_1,Q16_5,Q16_6,Q16_DO,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q18_1,Q18_5,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20,Q21,Q21_DO,Q22,Q23,Q24,Q24_4_TEXT,Q25,Q26,PROLIFIC_PID,VERSION,FL_64_DO,CharityOptions_DO
2024-05-02 11:00:33,2024-05-02 11:03:32,IP Address,47.6.207.143,100,179,True,2024-05-02 11:03:33,R_1XibpW9oGPMnTn6,,,,,47.0046,-120.5068,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,51,,50,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$10 Paypal bonus|$20 Amazon gift card|$20 Starbucks gift card|$20 mTurk contribution|$20 Prolific bonus,"No, when I made my decision I did not believe that my decision could have consequences involving real money",35-44 years old,Female,,White or Caucasian,6568ead5dfb561c3ba7850a4,6568ead5dfb561c3ba7850a4,1,FL_65,Q3|Q4|Q6
2024-05-02 11:00:35,2024-05-02 11:03:44,IP Address,173.92.243.176,100,188,True,2024-05-02 11:03:45,R_1XmV3nFXPQziNnL,,,,,35.1341,-80.9221,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$20 mTurk contribution|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Asian,5e654640e35c882c5f4f4fc2,5e654640e35c882c5f4f4fc2,3,FL_67,Q3|Q5|Q6
2024-05-02 11:02:45,2024-05-02 11:03:51,IP Address,24.102.106.114,100,66,True,2024-05-02 11:03:52,R_2upuHiYhJ3iRtc3,,,,,40.7412,-73.9223,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,5,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,64,70,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Amazon gift card|$20 Prolific bonus|$20 mTurk contribution|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,"White or Caucasian,Asian",577d3361d8e8880001b31439,577d3361d8e8880001b31439,1,FL_65,Q3|Q5|Q6
2024-05-02 11:00:47,2024-05-02 11:04:18,IP Address,155.186.198.9,100,211,True,2024-05-02 11:04:19,R_7zwpk6UAk1Gmoyl,,,,,33.9588,-83.4384,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,20,Somewhat agree,Neither agree nor disagree,Somewhat disagree,50,,75,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card|$20 Prolific bonus|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,5aa81ccd1eda41000136eaec,5aa81ccd1eda41000136eaec,1,FL_65,Q3|Q4|Q6
2024-05-02 11:02:45,2024-05-02 11:04:55,IP Address,73.198.215.53,100,130,True,2024-05-02 11:04:55,R_4kMQcJC1X4nfnHs,,,,,39.3774,-74.5612,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,20,Somewhat agree,Somewhat agree,Somewhat agree,82,82,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Amazon gift card|$20 Prolific bonus|$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,Other,5699d25125d9e9000cb097b7,5699d25125d9e9000cb097b7,1,FL_65,Q3|Q5|Q6
2024-05-02 11:01:24,2024-05-02 11:04:59,IP Address,47.233.32.245,100,214,True,2024-05-02 11:04:59,R_7KexvbF3QHqBb7b,,,,,38.5848,-90.2996,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,20,Somewhat agree,,Somewhat agree,91,,91,,,,,,,,,,20,0,0,0,15.59,0,Extremely important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,65f261016f10b92d5c0c3d0a,65f261016f10b92d5c0c3d0a,3,FL_67,Q3|Q4|Q6
2024-05-02 11:03:54,2024-05-02 11:05:11,IP Address,71.232.101.151,100,77,True,2024-05-02 11:05:11,R_3plrno5wkedDVcU,,,,,41.7137,-70.1578,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,1,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,40,,67,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Amazon gift card|$20 Prolific bonus|$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Male,,White or Caucasian,640d43c9451ce148162a7643,640d43c9451ce148162a7643,1,FL_65,Q3|Q4|Q6
2024-05-02 11:02:17,2024-05-02 11:05:16,IP Address,76.255.204.250,100,179,True,2024-05-02 11:05:17,R_5IKRZoi51p1Iex4,,,,,41.8972,-87.6196,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,5,Somewhat disagree,Somewhat disagree,Somewhat disagree,85,89,,89,60,,40,Against Malaria Foundation|United to Beat Malaria,1.606,1.606,4.195,1,,,,,,,Very important,$20 Prolific bonus,$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,60fdc73e9fc2f113dc1ff96d,60fdc73e9fc2f113dc1ff96d,2,FL_66,Q3|Q5|Q6
2024-05-02 11:02:44,2024-05-02 11:05:40,IP Address,73.219.59.19,100,176,True,2024-05-02 11:05:41,R_5Nyx1nhKhoWqsaq,,,,,41.6135,-70.4769,anonymous,EN,0.699999988079071,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,2,Somewhat agree,Neither agree nor disagree,Somewhat agree,90,,50,,,,,,,,,,,,,,,,Extremely important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 Amazon gift card|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,63d5daa80d80a745de740c13,63d5daa80d80a745de740c13,1,FL_65,Q3|Q4|Q6
2024-05-02 11:04:16,2024-05-02 11:05:41,IP Address,97.85.142.109,100,85,True,2024-05-02 11:05:42,R_5UcrR5Jmfa01RLm,,,,,38.8025,-90.3448,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,5e2bc60977d2c7208b30a554,5e2bc60977d2c7208b30a554,2,FL_66,Q3|Q5|Q6
2024-05-02 11:04:11,2024-05-02 11:05:57,IP Address,69.14.129.15,100,106,True,2024-05-02 11:05:57,R_7ZPl8MdzJP13NXQ,,,,,42.5138,-82.9396,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Amazon gift card|$20 mTurk contribution|$20 Prolific bonus|$20 Starbucks gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,5afa19a4f856320001cf920f,5afa19a4f856320001cf920f,3,FL_67,Q3|Q5|Q6
2024-05-02 11:03:05,2024-05-02 11:06:08,IP Address,35.145.46.157,100,182,True,2024-05-02 11:06:09,R_5TFWin6lUowkn4c,,,,,28.3299,-81.3559,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Somewhat agree,Somewhat agree,85,,85,60,,,,,,,,,8,2,22.94,26.739,28.408,2,Extremely important,$20 Prolific bonus,$20 Prolific bonus|$20 mTurk contribution|$20 Amazon gift card|$10 Paypal bonus|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Other,64908dd31f88b03ea35d99c3,64908dd31f88b03ea35d99c3,3,FL_67,Q3|Q4|Q6
2024-05-02 11:00:55,2024-05-02 11:06:16,IP Address,23.127.29.7,100,321,True,2024-05-02 11:06:17,R_13dnOfkIEosenjY,,,,,32.7441,-100.9228,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,20,Somewhat agree,Somewhat agree,Somewhat agree,100,,100,80,,75,25,The Malaria Consortium|United to Beat Malaria,26.774,35.797,39.719,2,,,,,,,Extremely important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus|$20 Starbucks gift card|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,60f09796c2a24694ff43f6b7,60f09796c2a24694ff43f6b7,2,FL_66,Q3|Q5|Q6
2024-05-02 11:03:42,2024-05-02 11:06:50,IP Address,71.51.167.94,100,187,True,2024-05-02 11:06:50,R_5eaGT0UjkaleWXv,,,,,37.7886,-79.4548,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,5,Somewhat disagree,Somewhat disagree,Somewhat disagree,68,23,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 mTurk contribution|$10 Paypal bonus|$20 Amazon gift card|$20 Prolific bonus|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,656cafb80265027de74dde39,656cafb80265027de74dde39,1,FL_65,Q3|Q4|Q6
2024-05-02 11:03:25,2024-05-02 11:07:04,IP Address,216.237.68.121,100,219,True,2024-05-02 11:07:05,R_2M0vEsfrUBai81r,,,,,38.9141,-107.9241,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Neither agree nor disagree,Somewhat agree,95,95,,95,50,,50,United to Beat Malaria|Against Malaria Foundation,22.216,47.738,50.226,6,,,,,,,Extremely important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Starbucks gift card|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,5fdbae0584b3a90525410347,5fdbae0584b3a90525410347,2,FL_66,Q3|Q5|Q6
2024-05-02 11:00:30,2024-05-02 11:07:10,IP Address,47.12.66.76,100,399,True,2024-05-02 11:07:10,R_7hF1tGdEMcYLknX,,,,,43.9806,-91.2489,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,20,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,100,,100,79,,75,25,United to Beat Malaria|The Malaria Consortium,31.101,68.098,68.874,11,,,,,,,Extremely important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 Amazon gift card|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",65+ years old,Female,,White or Caucasian,65b530933c338ad8fff0a83f,65b530933c338ad8fff0a83f,2,FL_66,Q3|Q4|Q6
2024-05-02 11:06:13,2024-05-02 11:07:11,IP Address,71.195.180.47,100,58,True,2024-05-02 11:07:12,R_56ewvb2iSSe6VQX,,,,,38.4207,-121.3623,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 mTurk contribution|$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,5815369b94ecc900010b014e,5815369b94ecc900010b014e,2,FL_66,Q3|Q4|Q6
2024-05-02 11:03:50,2024-05-02 11:07:20,IP Address,98.29.204.85,100,210,True,2024-05-02 11:07:21,R_1Ih282tKn6zD9Ah,,,,,39.7838,-84.2375,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,11,Somewhat agree,Somewhat agree,Somewhat agree,96,,100,96,,80,20,The Malaria Consortium|United to Beat Malaria,6.172,36.59,40.467,3,,,,,,,Extremely important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Male,,Black or African American,60ba9b1108f554e36941c2b4,60ba9b1108f554e36941c2b4,2,FL_66,Q3|Q4|Q6
2024-05-02 11:05:34,2024-05-02 11:07:25,IP Address,99.102.112.17,100,110,True,2024-05-02 11:07:25,R_3gIIITgy9W2hEmn,,,,,38.4321,-90.3896,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,64,,73,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 mTurk contribution|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,581b738a930a280001062c6a,581b738a930a280001062c6a,1,FL_65,Q3|Q4|Q6
2024-05-02 11:01:31,2024-05-02 11:07:33,IP Address,24.208.87.206,100,361,True,2024-05-02 11:07:33,R_1luYUL7PJxUfXl1,,,,,44.5458,-88.1019,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Neither agree nor disagree,Somewhat agree,100,,95,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,662be2f65ab992be656650b7,662be2f65ab992be656650b7,1,FL_65,Q3|Q4|Q6
2024-05-02 11:00:05,2024-05-02 11:07:33,IP Address,76.158.121.228,100,447,True,2024-05-02 11:07:33,R_2MusRvpKAZ3b5WF,,,,,36.7405,-119.7508,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,15,Strongly agree,Strongly agree,Strongly agree,93,100,,,,,,,,,,,15,0,6.52,44.527,46.3,7,Very important,$20 Prolific bonus,$20 Starbucks gift card|$20 mTurk contribution|$10 Paypal bonus|$20 Amazon gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,65afcb49fdefdff4816f5f0c,65afcb49fdefdff4816f5f0c,3,FL_67,Q3|Q5|Q6
2024-05-02 11:05:24,2024-05-02 11:07:34,IP Address,50.91.10.36,100,129,True,2024-05-02 11:07:34,R_2n2A5SH7qpFIbpT,,,,,35.3288,-118.9748,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,52,,50,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Amazon gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,"White or Caucasian,Black or African American",656e8efb6e6610ae2d831f07,656e8efb6e6610ae2d831f07,1,FL_65,Q3|Q5|Q6
2024-05-02 11:04:52,2024-05-02 11:07:43,IP Address,70.40.81.198,100,171,True,2024-05-02 11:07:44,R_3fdUSUChZ9TzVuM,,,,,33.9626,-78.4101,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,20,Neither agree nor disagree,Somewhat agree,Somewhat agree,82,79,,82,80,,20,United to Beat Malaria|Against Malaria Foundation,11.721,16.496,20.1,2,,,,,,,Moderately important,$20 mTurk contribution,$20 Amazon gift card|$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,White or Caucasian,5d3d871e98775f001569addd,5d3d871e98775f001569addd,2,FL_66,Q3|Q4|Q6
2024-05-02 11:05:24,2024-05-02 11:07:44,IP Address,162.199.200.77,100,139,True,2024-05-02 11:07:44,R_7rHDB3k9PifKLsa,,,,,33.6416,-117.6898,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,15,Somewhat agree,Somewhat agree,Somewhat agree,67,69,,,,,,,,,,,15,0,0,0,15.532,0,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,6112c911a83cc494df38b468,6112c911a83cc494df38b468,3,FL_67,Q3|Q5|Q6
2024-05-02 11:06:22,2024-05-02 11:07:58,IP Address,24.130.11.219,100,95,True,2024-05-02 11:07:58,R_51jsy58Ljc2cH4Z,,,,,37.2507,-121.836,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Somewhat agree,Somewhat agree,100,,100,,,100,0,The Malaria Consortium|United to Beat Malaria,9.35,9.35,11.66,1,,,,,,,Very important,$20 Prolific bonus,$20 Amazon gift card|$20 mTurk contribution|$20 Prolific bonus|$10 Paypal bonus|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,62c66885ba0578c9b5a0e4ae,62c66885ba0578c9b5a0e4ae,2,FL_66,Q3|Q4|Q6
2024-05-02 11:06:50,2024-05-02 11:08:01,IP Address,98.10.121.0,100,70,True,2024-05-02 11:08:01,R_35zIpyqeFu5VfKp,,,,,43.0747,-77.5181,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,5eaf1a2c649fd108284c2b5f,5eaf1a2c649fd108284c2b5f,1,FL_65,Q3|Q4|Q6
2024-05-02 11:07:00,2024-05-02 11:08:25,IP Address,68.197.202.77,100,84,True,2024-05-02 11:08:25,R_3WM98bkk1oMUm6B,,,,,40.4551,-74.4871,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,63,,69,,,100,0,United to Beat Malaria|The Malaria Consortium,1.026,17.759,18.095,12,,,,,,,Moderately important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 Amazon gift card|$20 Prolific bonus|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,63d13cb81a0a88a3ce29e33f,63d13cb81a0a88a3ce29e33f,2,FL_66,Q3|Q4|Q6
2024-05-02 11:07:40,2024-05-02 11:08:37,IP Address,192.63.118.187,100,56,True,2024-05-02 11:08:37,R_7PYtnmsDxKHizlH,,,,,31.8624,-106.4311,anonymous,EN,0.699999988079071,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Extremely important,$20 Prolific bonus,$20 Amazon gift card|$20 mTurk contribution|$10 Paypal bonus|$20 Starbucks gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,5f0d529c9df050769b81e18f,5f0d529c9df050769b81e18f,3,FL_67,Q3|Q5|Q6
2024-05-02 11:06:32,2024-05-02 11:08:45,IP Address,72.133.114.121,100,133,True,2024-05-02 11:08:46,R_1qhiIeDt35Xcy4h,,,,,30.4509,-97.952,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,20,Somewhat disagree,Somewhat disagree,Somewhat disagree,50,,50,,,,,,,,,,20,0,7.61,7.61,8.608,1,Slightly important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",65+ years old,Female,,White or Caucasian,654287b7f8958a83a5c611fd,654287b7f8958a83a5c611fd,3,FL_67,Q3|Q5|Q6
2024-05-02 11:08:03,2024-05-02 11:08:49,IP Address,130.45.8.204,100,45,True,2024-05-02 11:08:50,R_2EAf0R64nCsC6d6,,,,,33.0951,-96.8805,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Amazon gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Asian,6345dc3fd19b0554d9d7b533,6345dc3fd19b0554d9d7b533,3,FL_67,Q3|Q5|Q6
